ZIPCode,ideal_count,Latitude,Longitude,Ideal Customer Count:,TopOccupations_x,TopOccupations_y,Most Common Occupations:
33472,214,26.536945,-80.12709,214,"['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'CookingEnthusiast']"
33473,119,26.519745,-80.192169,119,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
33474,5,26.52675,-80.092967,5,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33475,5,27.082708,-80.145217,5,"['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'FoodWines']","['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'FoodWines']","['ExerciseEnthusiast', 'PresenceOfChildrenInd', 'FoodWines']"
33476,47,26.816395,-80.669189,47,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33477,160,26.944474,-80.085649,160,"['CookingEnthusiast', 'HomeDecoratingEnthusiast', 'BookReader']","['CookingEnthusiast', 'HomeDecoratingEnthusiast', 'BookReader']","['CookingEnthusiast', 'HomeDecoratingEnthusiast', 'BookReader']"
33478,150,26.902051,-80.198932,150,"['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']"
33480,137,26.739107,-80.039176,137,"['CookingEnthusiast', 'HomeDecoratingEnthusiast', 'BookReader']","['CookingEnthusiast', 'HomeDecoratingEnthusiast', 'BookReader']","['CookingEnthusiast', 'HomeDecoratingEnthusiast', 'BookReader']"
33481,4,26.376152,-80.118253,4,"['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'ExerciseEnthusiast', 'BookReader']"
33482,4,26.465143,-80.121712,4,"['CookingEnthusiast', 'PresenceOfChildrenInd', 'BookReader']","['CookingEnthusiast', 'PresenceOfChildrenInd', 'BookReader']","['CookingEnthusiast', 'PresenceOfChildrenInd', 'BookReader']"
33483,152,26.479336,-80.064384,152,"['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'HomeDecoratingEnthusiast', 'PresenceOfChildrenInd']"
33484,288,26.443352,-80.136139,288,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
33486,233,26.33726,-80.105383,233,"['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']"
33487,231,26.395599,-80.086411,231,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
33493,19,26.662586,-80.715805,19,"['PresenceOfChildrenInd', 'AutomotiveBuff', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'ExerciseEnthusiast']"
33496,300,26.410885,-80.134248,300,"['HomeSwimmingPoolIndicator', 'BookReader', 'HomeDecoratingEnthusiast']","['HomeSwimmingPoolIndicator', 'BookReader', 'HomeDecoratingEnthusiast']","['HomeSwimmingPoolIndicator', 'BookReader', 'HomeDecoratingEnthusiast']"
33498,154,26.383468,-80.214196,154,"['HomeSwimmingPoolIndicator', 'BookReader', 'ExerciseEnthusiast']","['HomeSwimmingPoolIndicator', 'BookReader', 'ExerciseEnthusiast']","['HomeSwimmingPoolIndicator', 'BookReader', 'ExerciseEnthusiast']"
33503,1,27.759434,-82.26474,1,"['OnlinePurchasingIndicator', 'BookReader', 'CookingEnthusiast']","['OnlinePurchasingIndicator', 'BookReader', 'CookingEnthusiast']","['OnlinePurchasingIndicator', 'BookReader', 'CookingEnthusiast']"
33508,1,27.933271,-82.303043,1,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
33509,8,27.933271,-82.303043,8,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33510,296,27.961115,-82.281621,296,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33511,507,27.91038,-82.285097,507,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33513,98,28.668226,-82.156055,98,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33514,11,28.649522,-81.995075,11,"['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']"
33521,3,28.801134,-82.068865,3,"['PresenceOfChildrenInd', 'AutomotiveBuff', 'FoodWines']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'FoodWines']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'FoodWines']"
33523,170,28.460603,-82.176511,170,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33524,2,28.178283,-82.157815,2,"['OutdoorEnthusiast', 'OutdoorSportsLover', 'Jewelry']","['OutdoorEnthusiast', 'OutdoorSportsLover', 'Jewelry']","['OutdoorEnthusiast', 'OutdoorSportsLover', 'Jewelry']"
33525,204,28.304308,-82.162005,204,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33526,8,28.362629,-82.188303,8,"['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'BookReader']","['PresenceOfChildrenInd', 'HomeDecoratingEnthusiast', 'BookReader']"
33527,121,27.972025,-82.257588,121,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33530,5,27.905014,-82.170186,5,"['CookingEnthusiast', 'PresenceOfChildrenInd', 'BookReader']","['CookingEnthusiast', 'PresenceOfChildrenInd', 'BookReader']","['CookingEnthusiast', 'PresenceOfChildrenInd', 'BookReader']"
33534,145,27.824237,-82.37167,145,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33537,1,28.466319,-82.171834,1,"['BookReader', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']"
33538,56,28.768627,-82.125933,56,"['OutdoorEnthusiast', 'BookReader', 'PresenceOfChildrenInd']","['OutdoorEnthusiast', 'BookReader', 'PresenceOfChildrenInd']","['OutdoorEnthusiast', 'BookReader', 'PresenceOfChildrenInd']"
33539,6,28.245077,-82.186095,6,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33540,110,28.269702,-82.175301,110,"['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']"
33541,273,28.234389,-82.232154,273,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
33542,196,28.23562,-82.171947,196,"['ExerciseEnthusiast', 'BookReader', 'CookingEnthusiast']","['ExerciseEnthusiast', 'BookReader', 'CookingEnthusiast']","['ExerciseEnthusiast', 'BookReader', 'CookingEnthusiast']"
33543,371,28.176742,-82.340185,371,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33544,256,28.177447,-82.361545,256,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33545,247,28.262073,-82.255475,247,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33547,288,27.834151,-82.233358,288,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33548,85,28.170784,-82.468945,85,"['BookReader', 'HomeDecoratingEnthusiast', 'OutdoorEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'OutdoorEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'OutdoorEnthusiast']"
33549,197,28.095808,-82.432803,197,"['BookReader', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'ExerciseEnthusiast', 'PresenceOfChildrenInd']"
33550,2,27.98101,-82.306197,2,"['PresenceOfChildrenInd', 'AutomotiveBuff', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'HomeDecoratingEnthusiast']"
33556,359,28.18785,-82.588197,359,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33558,284,28.178338,-82.533393,284,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33559,154,28.159602,-82.429239,154,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33563,230,28.011826,-82.171086,230,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33564,2,27.986886,-82.116692,2,"['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']","['PresenceOfChildrenInd', 'AutomotiveBuff', 'BookReader']"
33565,189,28.042184,-82.15364,189,"['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'ExerciseEnthusiast']"
33566,190,27.978425,-82.167018,190,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33567,98,27.945631,-82.160631,98,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33568,10,27.857939,-82.323235,10,"['PresenceOfChildrenInd', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
33569,303,27.838703,-82.321153,303,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33570,269,27.683798,-82.458495,269,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33571,3,27.71443,-82.356064,3,"['PresenceOfChildrenInd', 'FoodWines', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'FoodWines', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'FoodWines', 'CookingEnthusiast']"
33572,265,27.780279,-82.417276,265,"['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']","['BookReader', 'PresenceOfChildrenInd', 'HomeDecoratingEnthusiast']"
33573,359,27.741171,-82.349617,359,"['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'CookingEnthusiast', 'HomeDecoratingEnthusiast']"
33574,3,28.335992,-82.25973,3,"['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']","['PresenceOfChildrenInd', 'FoodWines', 'Jewelry']"
33575,8,27.675204,-82.481149,8,"['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
33576,111,28.29861,-82.328475,111,"['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']","['BookReader', 'ExerciseEnthusiast', 'HomeDecoratingEnthusiast']"
33578,481,27.91306,-82.353216,481,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33579,361,27.792807,-82.307725,361,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33583,6,27.983149,-82.278132,6,"['PresenceOfChildrenInd', 'BookReader', 'AutomotiveBuff']","['PresenceOfChildrenInd', 'BookReader', 'AutomotiveBuff']","['PresenceOfChildrenInd', 'BookReader', 'AutomotiveBuff']"
33584,257,28.0293,-82.315757,257,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33585,5,28.772449,-82.07806,5,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33586,4,27.675204,-82.481149,4,"['PresenceOfChildrenInd', 'BookReader', 'Gardener']","['PresenceOfChildrenInd', 'BookReader', 'Gardener']","['PresenceOfChildrenInd', 'BookReader', 'Gardener']"
33587,2,27.966436,-82.207562,2,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33592,111,28.062017,-82.310004,111,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33594,316,27.928564,-82.251501,316,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33595,9,27.9389,-82.24522,9,"['ExerciseEnthusiast', 'Gardener', 'HomeDecoratingEnthusiast']","['ExerciseEnthusiast', 'Gardener', 'HomeDecoratingEnthusiast']","['ExerciseEnthusiast', 'Gardener', 'HomeDecoratingEnthusiast']"
33596,311,27.885317,-82.223297,311,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
33597,73,28.59446,-82.058418,73,"['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'OutdoorEnthusiast']"
33598,231,27.716711,-82.315366,231,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33601,3,27.947406,-82.459497,3,"['GolfEnthusiast', 'PresenceOfChildrenInd', 'FoodWines']","['GolfEnthusiast', 'PresenceOfChildrenInd', 'FoodWines']","['GolfEnthusiast', 'PresenceOfChildrenInd', 'FoodWines']"
33602,178,27.970189,-82.471809,178,"['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']","['BookReader', 'CookingEnthusiast', 'PresenceOfChildrenInd']"
33603,190,27.985807,-82.456821,190,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
33604,337,28.018794,-82.438604,337,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33605,162,27.976852,-82.427526,162,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33606,161,27.919744,-82.450647,161,"['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']","['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']","['HomeDecoratingEnthusiast', 'BookReader', 'CookingEnthusiast']"
33607,225,27.970177,-82.492318,225,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33608,3,27.852018,-82.491135,3,"['CookingEnthusiast', 'Gardener', 'PresenceOfChildrenInd']","['CookingEnthusiast', 'Gardener', 'PresenceOfChildrenInd']","['CookingEnthusiast', 'Gardener', 'PresenceOfChildrenInd']"
33609,179,27.93922,-82.508977,179,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33610,366,27.998777,-82.372829,366,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33611,360,27.87485,-82.490751,360,"['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']","['BookReader', 'HomeDecoratingEnthusiast', 'CookingEnthusiast']"
33612,409,28.060571,-82.481823,409,"['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'CookingEnthusiast']"
33613,260,28.081118,-82.472338,260,"['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'CookingEnthusiast', 'ExerciseEnthusiast']"
33614,379,28.004086,-82.485621,379,"['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'HomeDecoratingEnthusiast']"
33615,412,27.987761,-82.568396,412,"['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']","['PresenceOfChildrenInd', 'BookReader', 'ExerciseEnthusiast']"
